,fecha,origen,destino,periodo,distancia,viajes
2827381,20200712,2807905,2807901,18,005-010,17.204
2827382,20200712,2807905,2807901,19,002-005,6.229
2827383,20200712,2807905,2807901,19,005-010,11.481
2827384,20200712,2807905,2807901,20,002-005,6.473
2827385,20200712,2807905,2807901,21,002-005,12.244
2827386,20200712,2807905,2807901,23,002-005,5.008
3374893,20200713,2807905,2807901,0,002-005,5.594
3374894,20200713,2807905,2807901,0,005-010,11.188
3374895,20200713,2807905,2807901,1,002-005,22.378
3374896,20200713,2807905,2807901,3,002-005,11.189
3374897,20200713,2807905,2807901,4,002-005,16.783
3374898,20200713,2807905,2807901,4,005-010,16.782
3374899,20200713,2807905,2807901,5,002-005,50.351
3374900,20200713,2807905,2807901,5,005-010,11.188
3374901,20200713,2807905,2807901,6,002-005,83.917
3374902,20200713,2807905,2807901,6,005-010,16.783
3374903,20200713,2807905,2807901,7,002-005,89.51
3374904,20200713,2807905,2807901,7,005-010,16.782
3374905,20200713,2807905,2807901,8,002-005,156.643
3374906,20200713,2807905,2807901,8,005-010,5.594
3374908,20200713,2807905,2807901,9,002-005,106.293
3374909,20200713,2807905,2807901,9,005-010,33.565
3374910,20200713,2807905,2807901,10,002-005,95.103
3374911,20200713,2807905,2807901,10,005-010,16.783
3374912,20200713,2807905,2807901,11,002-005,67.13
3374913,20200713,2807905,2807901,11,005-010,33.565
3374915,20200713,2807905,2807901,12,002-005,33.565
3374916,20200713,2807905,2807901,12,005-010,27.97
3374917,20200713,2807905,2807901,13,002-005,100.699
3374918,20200713,2807905,2807901,13,005-010,16.782
3374919,20200713,2807905,2807901,14,002-005,61.536
3374920,20200713,2807905,2807901,14,005-010,11.188
3374921,20200713,2807905,2807901,15,002-005,111.887
3374922,20200713,2807905,2807901,15,005-010,11.188
3374924,20200713,2807905,2807901,16,002-005,89.509
3374925,20200713,2807905,2807901,16,005-010,27.97
3374927,20200713,2807905,2807901,17,002-005,95.103
3374928,20200713,2807905,2807901,17,005-010,16.782
3374929,20200713,2807905,2807901,18,002-005,78.32
3374930,20200713,2807905,2807901,18,005-010,39.159
3374931,20200713,2807905,2807901,19,002-005,89.509
3374932,20200713,2807905,2807901,19,005-010,44.753
3374933,20200713,2807905,2807901,20,002-005,89.51
3374934,20200713,2807905,2807901,20,005-010,33.564
3374935,20200713,2807905,2807901,21,002-005,83.915
3374936,20200713,2807905,2807901,21,005-010,5.594
3374937,20200713,2807905,2807901,22,002-005,39.16
3374938,20200713,2807905,2807901,22,005-010,16.783
3374939,20200713,2807905,2807901,23,002-005,27.971
3374940,20200713,2807905,2807901,23,005-010,5.594
3374941,20200713,2807905,2807901,2,002-005,5.594
3374942,20200713,2807905,2807901,5,002-005,11.188
3374943,20200713,2807905,2807901,5,005-010,5.594
3374944,20200713,2807905,2807901,6,002-005,22.376
3374945,20200713,2807905,2807901,6,005-010,11.189
3374946,20200713,2807905,2807901,7,002-005,78.322
3374947,20200713,2807905,2807901,7,005-010,16.782
3374948,20200713,2807905,2807901,8,002-005,39.16
3374949,20200713,2807905,2807901,8,005-010,22.377
3374950,20200713,2807905,2807901,9,002-005,27.971
3374951,20200713,2807905,2807901,9,005-010,5.594
3374952,20200713,2807905,2807901,10,002-005,11.189
3374953,20200713,2807905,2807901,11,002-005,5.594
3374954,20200713,2807905,2807901,12,002-005,5.594
3374955,20200713,2807905,2807901,14,002-005,5.594
3374956,20200713,2807905,2807901,15,002-005,5.594
3374957,20200713,2807905,2807901,16,002-005,5.594
3374958,20200713,2807905,2807901,18,005-010,5.594
3374959,20200713,2807905,2807901,19,002-005,5.594
3374960,20200713,2807905,2807901,22,005-010,5.594
3374961,20200713,2807905,2807901,0,002-005,19.716
3374962,20200713,2807905,2807901,0,005-010,4.929
3374963,20200713,2807905,2807901,1,005-010,9.858
3374964,20200713,2807905,2807901,2,002-005,4.929
3374965,20200713,2807905,2807901,3,002-005,9.859
3374966,20200713,2807905,2807901,3,005-010,9.858
3374967,20200713,2807905,2807901,4,002-005,4.929
3374968,20200713,2807905,2807901,4,005-010,9.858
3374969,20200713,2807905,2807901,5,002-005,9.858
3374970,20200713,2807905,2807901,5,005-010,4.929
3374971,20200713,2807905,2807901,6,002-005,4.929
3374972,20200713,2807905,2807901,6,005-010,4.929
3374973,20200713,2807905,2807901,7,002-005,9.858
3374974,20200713,2807905,2807901,7,005-010,4.929
3374975,20200713,2807905,2807901,8,002-005,14.787
3374976,20200713,2807905,2807901,8,005-010,4.929
3374977,20200713,2807905,2807901,9,002-005,19.717
3374978,20200713,2807905,2807901,9,005-010,14.787
3374979,20200713,2807905,2807901,10,002-005,29.574
3374980,20200713,2807905,2807901,10,005-010,14.787
3374981,20200713,2807905,2807901,11,002-005,39.432
3374982,20200713,2807905,2807901,11,005-010,4.929
3374983,20200713,2807905,2807901,12,002-005,49.29
3374984,20200713,2807905,2807901,12,005-010,39.432
3374985,20200713,2807905,2807901,13,002-005,73.934
3374986,20200713,2807905,2807901,13,005-010,24.645
3374987,20200713,2807905,2807901,14,002-005,113.366
3374988,20200713,2807905,2807901,14,005-010,14.787
3374989,20200713,2807905,2807901,15,002-005,78.864
3374990,20200713,2807905,2807901,15,005-010,44.361
3374991,20200713,2807905,2807901,16,002-005,64.078
3374992,20200713,2807905,2807901,16,005-010,54.219
3374994,20200713,2807905,2807901,17,002-005,44.362
3374995,20200713,2807905,2807901,17,005-010,19.716
3374996,20200713,2807905,2807901,18,002-005,73.935
3374997,20200713,2807905,2807901,18,005-010,44.361
3374998,20200713,2807905,2807901,19,002-005,59.148
3374999,20200713,2807905,2807901,19,005-010,49.29
3375000,20200713,2807905,2807901,20,002-005,64.078
3375001,20200713,2807905,2807901,20,005-010,39.432
3375002,20200713,2807905,2807901,21,002-005,49.291
3375003,20200713,2807905,2807901,21,005-010,64.076
3375004,20200713,2807905,2807901,22,002-005,44.361
3375005,20200713,2807905,2807901,22,005-010,24.645
3375006,20200713,2807905,2807901,23,002-005,24.645
3375007,20200713,2807905,2807901,23,005-010,9.858
3375008,20200713,2807905,2807901,22,005-010,5.05
3375009,20200713,2807905,2807901,6,002-005,6.272
3375010,20200713,2807905,2807901,12,002-005,4.554
3375011,20200713,2807905,2807901,22,005-010,5.137
3375012,20200713,2807905,2807901,21,002-005,4.843
3375013,20200713,2807905,2807901,11,002-005,6.648
3375014,20200713,2807905,2807901,14,005-010,6.598
3375015,20200713,2807905,2807901,12,002-005,6.549
3375016,20200713,2807905,2807901,13,002-005,12.822
3375017,20200713,2807905,2807901,13,005-010,12.883
3375018,20200713,2807905,2807901,15,002-005,12.313
3375019,20200713,2807905,2807901,18,005-010,6.558
3375020,20200713,2807905,2807901,14,002-005,8.469
3375021,20200713,2807905,2807901,10,002-005,8.18
3375022,20200713,2807905,2807901,21,005-010,8.243
3375023,20200713,2807905,2807901,0,002-005,28.373
3375024,20200713,2807905,2807901,0,005-010,17.39
3375025,20200713,2807905,2807901,1,005-010,11.188
3375026,20200713,2807905,2807901,2,002-005,5.488
3375027,20200713,2807905,2807901,2,005-010,5.551
3375028,20200713,2807905,2807901,3,002-005,17.342
3375029,20200713,2807905,2807901,3,005-010,6.102
3375030,20200713,2807905,2807901,4,002-005,7.225
3375031,20200713,2807905,2807901,4,005-010,11.414
3375032,20200713,2807905,2807901,5,002-005,10.638
3375033,20200713,2807905,2807901,5,005-010,5.382
3375034,20200713,2807905,2807901,6,002-005,22.152
3375035,20200713,2807905,2807901,6,005-010,18.961
3375036,20200713,2807905,2807901,7,002-005,93.783
3375037,20200713,2807905,2807901,7,005-010,42.29
3375038,20200713,2807905,2807901,8,002-005,120.465
3375039,20200713,2807905,2807901,8,005-010,53.544
3375041,20200713,2807905,2807901,9,002-005,119.508
3375042,20200713,2807905,2807901,9,005-010,71.17
3375043,20200713,2807905,2807901,10,002-005,190.473
3375044,20200713,2807905,2807901,10,005-010,72.476
3375045,20200713,2807905,2807901,11,002-005,145.648
3375046,20200713,2807905,2807901,11,005-010,92.008
3375048,20200713,2807905,2807901,12,002-005,208.763
3375049,20200713,2807905,2807901,12,005-010,76.021
3375050,20200713,2807905,2807901,13,002-005,137.615
3375051,20200713,2807905,2807901,13,005-010,80.717
3375053,20200713,2807905,2807901,14,002-005,149.315
3375054,20200713,2807905,2807901,14,005-010,137.708
3375055,20200713,2807905,2807901,15,002-005,133.491
3375056,20200713,2807905,2807901,15,005-010,74.06
3375058,20200713,2807905,2807901,16,002-005,144.773
3375059,20200713,2807905,2807901,16,005-010,81.131
3375061,20200713,2807905,2807901,17,002-005,121.156
3375062,20200713,2807905,2807901,17,005-010,58.789
3375063,20200713,2807905,2807901,18,002-005,192.668
3375064,20200713,2807905,2807901,18,005-010,90.349
3375065,20200713,2807905,2807901,19,002-005,160.999
3375066,20200713,2807905,2807901,19,005-010,134.778
3375067,20200713,2807905,2807901,20,002-005,119.269
3375068,20200713,2807905,2807901,20,005-010,66.101
3375069,20200713,2807905,2807901,21,002-005,53.993
3375070,20200713,2807905,2807901,21,005-010,56.076
3375071,20200713,2807905,2807901,22,002-005,61.826
3375072,20200713,2807905,2807901,22,005-010,68.591
3375073,20200713,2807905,2807901,23,002-005,17.263
3375074,20200713,2807905,2807901,23,005-010,22.167
3375075,20200713,2807905,2807901,15,002-005,6.265
3375076,20200713,2807905,2807901,16,005-010,4.091
3375077,20200713,2807905,2807901,19,005-010,4.091
3375078,20200713,2807905,2807901,22,002-005,3.76
3375079,20200713,2807905,2807901,18,002-005,7.25
3375080,20200713,2807905,2807901,22,005-010,4.353
3375081,20200713,2807905,2807901,21,002-005,7.18
3375082,20200713,2807905,2807901,12,005-010,8.509
3375083,20200713,2807905,2807901,15,005-010,4.903
3375084,20200713,2807905,2807901,17,002-005,6.704
3375085,20200713,2807905,2807901,20,002-005,8.919
3375086,20200713,2807905,2807901,11,002-005,1.079
3375087,20200713,2807905,2807901,13,005-010,4.342
3375088,20200713,2807905,2807901,19,005-010,6.083
3375090,20200713,2807905,2807901,17,002-005,6.932
3375091,20200713,2807905,2807901,1,002-005,4.395
3375092,20200713,2807905,2807901,6,002-005,4.29
3375093,20200713,2807905,2807901,8,005-010,3.734
3375094,20200713,2807905,2807901,11,005-010,4.5
3375095,20200713,2807905,2807901,12,002-005,4.821
3375096,20200713,2807905,2807901,15,002-005,5.896
3375097,20200713,2807905,2807901,16,002-005,5.896
3375098,20200713,2807905,2807901,16,005-010,4.68
3375099,20200713,2807905,2807901,17,005-010,6.731
3375100,20200713,2807905,2807901,19,002-005,3.672
3375101,20200713,2807905,2807901,5,002-005,9.788
3375102,20200713,2807905,2807901,7,002-005,5.713
3375103,20200713,2807905,2807901,14,002-005,10.897
3375104,20200713,2807905,2807901,17,002-005,5.887
3375105,20200713,2807905,2807901,22,002-005,9.213
3375106,20200713,2807905,2807901,1,002-005,4.628
3375107,20200713,2807905,2807901,10,005-010,5.06
3375108,20200713,2807905,2807901,13,002-005,4.906
3375109,20200713,2807905,2807901,13,005-010,3.98
3375110,20200713,2807905,2807901,14,002-005,10.065
3375111,20200713,2807905,2807901,22,002-005,8.848
3375112,20200713,2807905,2807901,12,002-005,6.773
3375113,20200713,2807905,2807901,5,005-010,5.594
3375114,20200713,2807905,2807901,7,002-005,18.195
3375115,20200713,2807905,2807901,7,005-010,28.073
3375116,20200713,2807905,2807901,8,002-005,55.918
3375117,20200713,2807905,2807901,8,005-010,52.988
3375118,20200713,2807905,2807901,9,002-005,39.098
3375119,20200713,2807905,2807901,9,005-010,17.41
3375120,20200713,2807905,2807901,10,002-005,46.744
3375121,20200713,2807905,2807901,10,005-010,6.005
3375122,20200713,2807905,2807901,11,002-005,36.221
3375123,20200713,2807905,2807901,11,005-010,11.354
3375124,20200713,2807905,2807901,12,002-005,21.997
3375125,20200713,2807905,2807901,12,005-010,17.564
3375126,20200713,2807905,2807901,13,002-005,18.857
3375127,20200713,2807905,2807901,13,005-010,11.949
3375128,20200713,2807905,2807901,14,002-005,16.24
3375129,20200713,2807905,2807901,14,005-010,13.021
3375130,20200713,2807905,2807901,15,005-010,11.593
3375132,20200713,2807905,2807901,16,002-005,6.487
3375133,20200713,2807905,2807901,16,005-010,5.82
3375134,20200713,2807905,2807901,17,005-010,6.005
3375135,20200713,2807905,2807901,18,005-010,4.929
3375136,20200713,2807905,2807901,20,002-005,11.394
3375137,20200713,2807905,2807901,20,005-010,5.82
3375138,20200713,2807905,2807901,21,002-005,5.488
3375139,20200713,2807905,2807901,7,005-010,6.281
3375140,20200713,2807905,2807901,6,002-005,8.161
3375141,20200713,2807905,2807901,13,002-005,2.958
3375142,20200713,2807905,2807901,1,005-010,4.929
3375144,20200713,2807905,2807901,6,002-005,4.929
3375145,20200713,2807905,2807901,6,005-010,4.929
3375146,20200713,2807905,2807901,8,005-010,4.929
3375147,20200713,2807905,2807901,9,002-005,4.929
3375148,20200713,2807905,2807901,11,005-010,4.929
3375149,20200713,2807905,2807901,12,002-005,9.858
3375150,20200713,2807905,2807901,12,005-010,4.929
3375151,20200713,2807905,2807901,13,002-005,34.502
3375152,20200713,2807905,2807901,13,005-010,9.858
3375154,20200713,2807905,2807901,14,002-005,64.077
3375155,20200713,2807905,2807901,14,005-010,34.503
3375156,20200713,2807905,2807901,15,002-005,49.29
3375157,20200713,2807905,2807901,15,005-010,24.645
3375158,20200713,2807905,2807901,16,002-005,14.787
3375159,20200713,2807905,2807901,16,005-010,19.716
3375160,20200713,2807905,2807901,17,002-005,9.858
3375161,20200713,2807905,2807901,17,005-010,9.858
3375162,20200713,2807905,2807901,18,002-005,54.219
3375163,20200713,2807905,2807901,18,005-010,24.645
3375164,20200713,2807905,2807901,19,002-005,14.787
3375165,20200713,2807905,2807901,19,005-010,19.716
3375166,20200713,2807905,2807901,20,002-005,19.716
3375167,20200713,2807905,2807901,20,005-010,9.858
3375169,20200713,2807905,2807901,21,002-005,14.787
3375170,20200713,2807905,2807901,21,005-010,4.929
3375171,20200713,2807905,2807901,22,002-005,9.858
3375172,20200713,2807905,2807901,0,002-005,11.368
3375173,20200713,2807905,2807901,0,005-010,4.929
3375174,20200713,2807905,2807901,2,002-005,4.929
3375175,20200713,2807905,2807901,6,002-005,6.102
3375176,20200713,2807905,2807901,7,002-005,11.458
3375177,20200713,2807905,2807901,7,005-010,6.63
3375178,20200713,2807905,2807901,8,002-005,5.488
3375179,20200713,2807905,2807901,9,002-005,17.473
3375180,20200713,2807905,2807901,10,002-005,16.725
3375181,20200713,2807905,2807901,10,005-010,11.618
3375183,20200713,2807905,2807901,11,002-005,11.229
3375184,20200713,2807905,2807901,11,005-010,5.488
3375185,20200713,2807905,2807901,12,002-005,17.727
3375186,20200713,2807905,2807901,13,002-005,44.515
3375187,20200713,2807905,2807901,13,005-010,14.761
3375188,20200713,2807905,2807901,14,002-005,102.006
3375189,20200713,2807905,2807901,14,005-010,38.772
3375191,20200713,2807905,2807901,15,002-005,76.368
3375192,20200713,2807905,2807901,15,005-010,41.948
3375193,20200713,2807905,2807901,16,002-005,60.596
3375194,20200713,2807905,2807901,16,005-010,22.308
3375195,20200713,2807905,2807901,17,002-005,79.723
3375196,20200713,2807905,2807901,17,005-010,17.133
3375198,20200713,2807905,2807901,18,002-005,58.153
3375199,20200713,2807905,2807901,18,005-010,20.164
3375200,20200713,2807905,2807901,19,002-005,55.194
3375201,20200713,2807905,2807901,19,005-010,17.325
3375203,20200713,2807905,2807901,20,002-005,40.677
3375204,20200713,2807905,2807901,20,005-010,11.368
3375205,20200713,2807905,2807901,21,002-005,29.823
3375206,20200713,2807905,2807901,21,005-010,27.839
3375207,20200713,2807905,2807901,22,002-005,9.685
3375208,20200713,2807905,2807901,22,005-010,5.541
3375209,20200713,2807905,2807901,23,002-005,5.594
3375210,20200713,2807905,2807901,13,002-005,5.62
3375211,20200713,2807905,2807901,15,002-005,5.381
3414817,20200714,2807905,2807901,0,002-005,11.201
3414818,20200714,2807905,2807901,2,002-005,11.201
3414819,20200714,2807905,2807901,3,002-005,5.601
3414820,20200714,2807905,2807901,3,005-010,5.601
3414821,20200714,2807905,2807901,4,002-005,5.601
3414822,20200714,2807905,2807901,5,002-005,16.802
3414823,20200714,2807905,2807901,5,005-010,11.202
3414824,20200714,2807905,2807901,6,002-005,61.608
3414825,20200714,2807905,2807901,6,005-010,16.802
3414826,20200714,2807905,2807901,7,002-005,56.006
3414827,20200714,2807905,2807901,7,005-010,16.801
3414828,20200714,2807905,2807901,8,002-005,106.414
3414829,20200714,2807905,2807901,8,005-010,22.404
3414830,20200714,2807905,2807901,9,002-005,89.612
3414831,20200714,2807905,2807901,9,005-010,16.803
3414833,20200714,2807905,2807901,10,002-005,84.011
3414834,20200714,2807905,2807901,10,005-010,16.802
3414835,20200714,2807905,2807901,11,002-005,56.009
3414836,20200714,2807905,2807901,11,005-010,61.608
3414838,20200714,2807905,2807901,12,002-005,89.611
3414839,20200714,2807905,2807901,12,005-010,28.004
3414840,20200714,2807905,2807901,13,002-005,84.012
3414841,20200714,2807905,2807901,13,005-010,11.202
3414842,20200714,2807905,2807901,14,002-005,50.408
3414843,20200714,2807905,2807901,14,005-010,16.803
3414844,20200714,2807905,2807901,15,002-005,95.211
3414845,20200714,2807905,2807901,15,005-010,22.403
3414846,20200714,2807905,2807901,16,002-005,72.81
3414847,20200714,2807905,2807901,16,005-010,33.606
3414848,20200714,2807905,2807901,17,002-005,67.208
3414849,20200714,2807905,2807901,17,005-010,28.004
3414850,20200714,2807905,2807901,18,002-005,117.614
3414851,20200714,2807905,2807901,18,005-010,39.204
3414852,20200714,2807905,2807901,19,002-005,78.41
3414853,20200714,2807905,2807901,19,005-010,44.807
3414854,20200714,2807905,2807901,20,002-005,89.612
3414855,20200714,2807905,2807901,20,005-010,22.403
3414856,20200714,2807905,2807901,21,002-005,50.407
3414857,20200714,2807905,2807901,21,005-010,5.601
3414858,20200714,2807905,2807901,22,002-005,28.004
3414859,20200714,2807905,2807901,22,005-010,5.601
3414860,20200714,2807905,2807901,23,002-005,5.601
3414861,20200714,2807905,2807901,23,005-010,11.202
3414862,20200714,2807905,2807901,1,002-005,5.601
3414863,20200714,2807905,2807901,2,002-005,5.601
3414864,20200714,2807905,2807901,2,005-010,5.601
3414865,20200714,2807905,2807901,3,002-005,5.601
3414866,20200714,2807905,2807901,3,005-010,5.601
3414867,20200714,2807905,2807901,4,002-005,5.601
3414868,20200714,2807905,2807901,5,002-005,11.202
3414869,20200714,2807905,2807901,5,005-010,16.802
3414870,20200714,2807905,2807901,6,002-005,28.004
3414871,20200714,2807905,2807901,6,005-010,5.601
3414872,20200714,2807905,2807901,7,002-005,22.404
3414873,20200714,2807905,2807901,7,005-010,16.802
3414874,20200714,2807905,2807901,8,002-005,56.007
3414875,20200714,2807905,2807901,8,005-010,22.402
3414876,20200714,2807905,2807901,9,002-005,16.802
3414877,20200714,2807905,2807901,9,005-010,11.202
3414878,20200714,2807905,2807901,10,002-005,16.803
3414879,20200714,2807905,2807901,11,002-005,11.201
3414880,20200714,2807905,2807901,11,005-010,5.601
3414881,20200714,2807905,2807901,14,005-010,5.601
3414882,20200714,2807905,2807901,15,002-005,16.803
3414883,20200714,2807905,2807901,15,005-010,5.601
3414884,20200714,2807905,2807901,17,005-010,5.601
3414885,20200714,2807905,2807901,19,005-010,5.601
3414886,20200714,2807905,2807901,0,002-005,14.957
3414887,20200714,2807905,2807901,0,005-010,19.943
3414888,20200714,2807905,2807901,1,002-005,19.943
3414889,20200714,2807905,2807901,1,005-010,9.971
3414890,20200714,2807905,2807901,2,002-005,14.958
3414891,20200714,2807905,2807901,2,005-010,4.986
3414893,20200714,2807905,2807901,3,002-005,9.971
3414894,20200714,2807905,2807901,4,005-010,9.971
3414895,20200714,2807905,2807901,5,002-005,9.972
3414896,20200714,2807905,2807901,6,002-005,4.986
3414897,20200714,2807905,2807901,6,005-010,9.972
3414898,20200714,2807905,2807901,7,002-005,9.972
3414899,20200714,2807905,2807901,7,005-010,9.972
3414900,20200714,2807905,2807901,8,002-005,14.958
3414901,20200714,2807905,2807901,9,002-005,24.929
3414902,20200714,2807905,2807901,10,002-005,24.929
3414903,20200714,2807905,2807901,10,005-010,9.972
3414904,20200714,2807905,2807901,11,002-005,24.929
3414905,20200714,2807905,2807901,11,005-010,29.915
3414906,20200714,2807905,2807901,12,002-005,39.887
3414907,20200714,2807905,2807901,12,005-010,19.944
3414908,20200714,2807905,2807901,13,002-005,94.727
3414909,20200714,2807905,2807901,13,005-010,34.901
3414910,20200714,2807905,2807901,14,002-005,89.741
3414911,20200714,2807905,2807901,14,005-010,34.9
3414912,20200714,2807905,2807901,15,002-005,99.714
3414913,20200714,2807905,2807901,15,005-010,39.887
3414914,20200714,2807905,2807901,16,002-005,64.815
3414915,20200714,2807905,2807901,16,005-010,34.9
3414916,20200714,2807905,2807901,17,002-005,54.845
3414917,20200714,2807905,2807901,17,005-010,24.929
3414919,20200714,2807905,2807901,18,002-005,94.73
3414920,20200714,2807905,2807901,18,005-010,34.902
3414921,20200714,2807905,2807901,19,002-005,59.829
3414922,20200714,2807905,2807901,19,005-010,24.928
3414923,20200714,2807905,2807901,20,002-005,79.772
3414924,20200714,2807905,2807901,20,005-010,64.811
3414925,20200714,2807905,2807901,21,002-005,44.872
3414926,20200714,2807905,2807901,21,005-010,49.857
3414928,20200714,2807905,2807901,22,002-005,39.886
3414929,20200714,2807905,2807901,22,005-010,24.928
3414931,20200714,2807905,2807901,23,002-005,24.929
3414932,20200714,2807905,2807901,23,005-010,49.857
3414933,20200714,2807905,2807901,10,002-005,6.591
3414934,20200714,2807905,2807901,16,005-010,5.444
3414935,20200714,2807905,2807901,18,002-005,6.52
3414936,20200714,2807905,2807901,20,005-010,6.59
3414937,20200714,2807905,2807901,9,002-005,5.082
3414938,20200714,2807905,2807901,11,002-005,6.244
3414939,20200714,2807905,2807901,11,005-010,7.702
3414940,20200714,2807905,2807901,12,005-010,5.082
3414941,20200714,2807905,2807901,13,002-005,5.662
3414942,20200714,2807905,2807901,14,002-005,4.579
3414943,20200714,2807905,2807901,15,002-005,5.082
3414944,20200714,2807905,2807901,18,002-005,6.219
3414946,20200714,2807905,2807901,21,005-010,5.082
3414947,20200714,2807905,2807901,20,005-010,3.189
3414948,20200714,2807905,2807901,18,002-005,2.877
3414949,20200714,2807905,2807901,21,002-005,6.217
3414950,20200714,2807905,2807901,11,002-005,9.814
3414952,20200714,2807905,2807901,8,002-005,6.377
3414953,20200714,2807905,2807901,15,005-010,10.482
3414954,20200714,2807905,2807901,10,005-010,4.513
3414955,20200714,2807905,2807901,11,002-005,8.734
3414956,20200714,2807905,2807901,20,002-005,8.049
3414957,20200714,2807905,2807901,0,002-005,21.173
3414958,20200714,2807905,2807901,0,005-010,23.164
3414959,20200714,2807905,2807901,1,002-005,26.486
3414960,20200714,2807905,2807901,1,005-010,5.541
3414961,20200714,2807905,2807901,2,002-005,28.764
3414963,20200714,2807905,2807901,3,002-005,16.933
3414964,20200714,2807905,2807901,3,005-010,7.527
3414965,20200714,2807905,2807901,4,002-005,16.287
3414966,20200714,2807905,2807901,5,002-005,30.105
3414967,20200714,2807905,2807901,5,005-010,11.567
3414968,20200714,2807905,2807901,6,002-005,44.642
3414969,20200714,2807905,2807901,6,005-010,21.637
3414970,20200714,2807905,2807901,7,002-005,81.09
3414971,20200714,2807905,2807901,7,005-010,28.796
3414972,20200714,2807905,2807901,8,002-005,122.808
3414973,20200714,2807905,2807901,8,005-010,75.68
3414975,20200714,2807905,2807901,9,002-005,153.137
3414976,20200714,2807905,2807901,9,005-010,83.659
3414978,20200714,2807905,2807901,10,002-005,125.856
3414979,20200714,2807905,2807901,10,005-010,56.679
3414981,20200714,2807905,2807901,11,002-005,214.014
3414982,20200714,2807905,2807901,11,005-010,85.796
3414983,20200714,2807905,2807901,12,002-005,171.723
3414984,20200714,2807905,2807901,12,005-010,87.03
3414985,20200714,2807905,2807901,13,002-005,167.021
3414986,20200714,2807905,2807901,13,005-010,87.962
3414988,20200714,2807905,2807901,14,002-005,156.006
3414989,20200714,2807905,2807901,14,005-010,91.53
3414990,20200714,2807905,2807901,15,002-005,132.956
3414991,20200714,2807905,2807901,15,005-010,176.189
3414992,20200714,2807905,2807901,16,002-005,130.76
3414993,20200714,2807905,2807901,16,005-010,128.325
3414994,20200714,2807905,2807901,17,002-005,163.12
3414995,20200714,2807905,2807901,17,005-010,81.254
3414996,20200714,2807905,2807901,18,002-005,165.333
3414997,20200714,2807905,2807901,18,005-010,110.578
3414999,20200714,2807905,2807901,19,002-005,205.131
3415000,20200714,2807905,2807901,19,005-010,53.506
3415002,20200714,2807905,2807901,20,002-005,139.827
3415003,20200714,2807905,2807901,20,005-010,66.516
3415004,20200714,2807905,2807901,21,002-005,99.507
3415005,20200714,2807905,2807901,21,005-010,23.55
3415007,20200714,2807905,2807901,22,002-005,93.437
3415008,20200714,2807905,2807901,22,005-010,50.882
3415009,20200714,2807905,2807901,23,002-005,22.86
3415010,20200714,2807905,2807901,23,005-010,29.855
3415011,20200714,2807905,2807901,16,002-005,4.274
3415012,20200714,2807905,2807901,16,005-010,6.039
3415013,20200714,2807905,2807901,21,005-010,5.609
3415014,20200714,2807905,2807901,19,002-005,7.08
3415015,20200714,2807905,2807901,21,002-005,7.814
3415016,20200714,2807905,2807901,12,002-005,5.979
3415017,20200714,2807905,2807901,10,002-005,6.554
3415018,20200714,2807905,2807901,10,005-010,4.787
3415019,20200714,2807905,2807901,18,005-010,3.905
3415020,20200714,2807905,2807901,12,002-005,7.423
3415021,20200714,2807905,2807901,16,002-005,5.042
3415022,20200714,2807905,2807901,18,002-005,5.185
3415023,20200714,2807905,2807901,18,005-010,5.564
3415024,20200714,2807905,2807901,1,002-005,7.275
3415025,20200714,2807905,2807901,11,002-005,3.469
3415026,20200714,2807905,2807901,12,002-005,3.513
3415027,20200714,2807905,2807901,13,005-010,4.614
3415028,20200714,2807905,2807901,16,002-005,3.736
3415029,20200714,2807905,2807901,17,005-010,5.53
3415030,20200714,2807905,2807901,19,002-005,6.903
3415031,20200714,2807905,2807901,3,005-010,4.48
3415032,20200714,2807905,2807901,5,002-005,4.244
3415033,20200714,2807905,2807901,6,002-005,5.453
3415034,20200714,2807905,2807901,10,002-005,13.714
3415035,20200714,2807905,2807901,13,002-005,5.732
3415036,20200714,2807905,2807901,15,002-005,5.751
3415037,20200714,2807905,2807901,1,002-005,4.511
3415038,20200714,2807905,2807901,15,002-005,5.772
3415039,20200714,2807905,2807901,16,002-005,4.511
3415040,20200714,2807905,2807901,16,005-010,5.227
3415041,20200714,2807905,2807901,18,002-005,5.048
3415042,20200714,2807905,2807901,11,002-005,10.857
3415043,20200714,2807905,2807901,14,002-005,10.255
3415044,20200714,2807905,2807901,7,005-010,6.931
3415046,20200714,2807905,2807901,16,005-010,16.87
3415048,20200714,2807905,2807901,6,002-005,14.327
3415049,20200714,2807905,2807901,6,005-010,22.121
3415050,20200714,2807905,2807901,7,002-005,29.331
3415051,20200714,2807905,2807901,7,005-010,21.033
3415052,20200714,2807905,2807901,8,002-005,33.044
3415053,20200714,2807905,2807901,8,005-010,35.763
3415054,20200714,2807905,2807901,9,002-005,35.21
3415055,20200714,2807905,2807901,9,005-010,42.145
3415056,20200714,2807905,2807901,10,002-005,35.79
3415057,20200714,2807905,2807901,10,005-010,5.05
3415058,20200714,2807905,2807901,11,002-005,18.409
3415059,20200714,2807905,2807901,11,005-010,23.346
3415060,20200714,2807905,2807901,12,002-005,17.152
3415061,20200714,2807905,2807901,12,005-010,18.773
3415062,20200714,2807905,2807901,13,002-005,5.813
3415063,20200714,2807905,2807901,13,005-010,5.601
3415064,20200714,2807905,2807901,14,002-005,23.05
3415065,20200714,2807905,2807901,14,005-010,5.867
