,fecha,origen,destino,periodo,distancia,viajes
3390482,20200630,2807905,2807901,15,002-005,98.824
3390483,20200630,2807905,2807901,15,005-010,47.059
3390484,20200630,2807905,2807901,16,002-005,61.177
3390485,20200630,2807905,2807901,16,005-010,23.53
3390486,20200630,2807905,2807901,17,002-005,37.648
3390487,20200630,2807905,2807901,17,005-010,47.059
3390488,20200630,2807905,2807901,18,002-005,75.294
3390489,20200630,2807905,2807901,18,005-010,28.236
3390490,20200630,2807905,2807901,19,002-005,79.999
3390491,20200630,2807905,2807901,19,005-010,42.354
3390492,20200630,2807905,2807901,20,002-005,47.059
3390493,20200630,2807905,2807901,20,005-010,47.059
3390495,20200630,2807905,2807901,21,002-005,51.765
3390496,20200630,2807905,2807901,21,005-010,56.47
3390497,20200630,2807905,2807901,22,002-005,42.353
3390498,20200630,2807905,2807901,22,005-010,37.647
3390499,20200630,2807905,2807901,23,002-005,28.236
3390500,20200630,2807905,2807901,23,005-010,18.824
3390501,20200630,2807905,2807901,15,002-005,5.581
3390502,20200630,2807905,2807901,14,002-005,3.673
3390503,20200630,2807905,2807901,11,002-005,5.226
3390504,20200630,2807905,2807901,11,005-010,5.226
3390505,20200630,2807905,2807901,13,002-005,10.267
3390506,20200630,2807905,2807901,13,005-010,4.773
3390507,20200630,2807905,2807901,15,002-005,6.331
3390508,20200630,2807905,2807901,17,002-005,5.226
3390509,20200630,2807905,2807901,20,002-005,6.637
3390510,20200630,2807905,2807901,7,002-005,6.49
3390511,20200630,2807905,2807901,23,005-010,5.526
3390512,20200630,2807905,2807901,19,005-010,4.176
3390513,20200630,2807905,2807901,0,002-005,4.121
3390514,20200630,2807905,2807901,19,002-005,4.27
3390515,20200630,2807905,2807901,10,005-010,3.473
3390516,20200630,2807905,2807901,13,002-005,12.021
3390517,20200630,2807905,2807901,11,005-010,5.766
3390518,20200630,2807905,2807901,0,002-005,5.988
3390519,20200630,2807905,2807901,11,005-010,5.632
3390520,20200630,2807905,2807901,16,002-005,7.435
3390521,20200630,2807905,2807901,20,002-005,5.602
3390522,20200630,2807905,2807901,0,002-005,15.294
3390523,20200630,2807905,2807901,0,005-010,10.264
3390524,20200630,2807905,2807901,1,002-005,15.226
3390525,20200630,2807905,2807901,1,005-010,5.461
3390526,20200630,2807905,2807901,2,002-005,11.633
3390527,20200630,2807905,2807901,2,005-010,5.461
3390528,20200630,2807905,2807901,3,002-005,10.973
3390529,20200630,2807905,2807901,3,005-010,16.801
3390530,20200630,2807905,2807901,4,002-005,11.511
3390531,20200630,2807905,2807901,5,002-005,10.042
3390532,20200630,2807905,2807901,5,005-010,16.887
3390533,20200630,2807905,2807901,6,002-005,27.14
3390534,20200630,2807905,2807901,6,005-010,11.163
3390535,20200630,2807905,2807901,7,002-005,77.05
3390536,20200630,2807905,2807901,7,005-010,59.326
3390537,20200630,2807905,2807901,8,002-005,168.546
3390538,20200630,2807905,2807901,8,005-010,79.509
3390540,20200630,2807905,2807901,9,002-005,135.089
3390541,20200630,2807905,2807901,9,005-010,50.274
3390542,20200630,2807905,2807901,10,002-005,164.755
3390543,20200630,2807905,2807901,10,005-010,63.211
3390544,20200630,2807905,2807901,11,002-005,181.996
3390545,20200630,2807905,2807901,11,005-010,66.307
3390547,20200630,2807905,2807901,12,002-005,162.536
3390548,20200630,2807905,2807901,12,005-010,104.774
3390549,20200630,2807905,2807901,13,002-005,180.749
3390550,20200630,2807905,2807901,13,005-010,75.123
3390551,20200630,2807905,2807901,14,002-005,183.439
3390552,20200630,2807905,2807901,14,005-010,124.351
3390554,20200630,2807905,2807901,15,002-005,102.534
3390555,20200630,2807905,2807901,15,005-010,86.115
3390556,20200630,2807905,2807901,16,002-005,126.75
3390557,20200630,2807905,2807901,16,005-010,58.346
3390558,20200630,2807905,2807901,17,002-005,149.702
3390559,20200630,2807905,2807901,17,005-010,85.587
3390560,20200630,2807905,2807901,18,002-005,128.29
3390561,20200630,2807905,2807901,18,005-010,101.038
3390562,20200630,2807905,2807901,19,002-005,149.496
3390563,20200630,2807905,2807901,19,005-010,83.169
3390564,20200630,2807905,2807901,20,002-005,138.582
3390565,20200630,2807905,2807901,20,005-010,64.599
3390567,20200630,2807905,2807901,21,002-005,75.353
3390568,20200630,2807905,2807901,21,005-010,41.285
3390569,20200630,2807905,2807901,22,002-005,108.44
3390570,20200630,2807905,2807901,22,005-010,22.16
3390571,20200630,2807905,2807901,23,002-005,25.965
3390572,20200630,2807905,2807901,23,005-010,11.892
3390573,20200630,2807905,2807901,5,002-005,5.021
3390574,20200630,2807905,2807901,13,005-010,4.241
3390575,20200630,2807905,2807901,19,005-010,3.904
3390576,20200630,2807905,2807901,10,002-005,10.889
3390577,20200630,2807905,2807901,15,002-005,4.144
3390578,20200630,2807905,2807901,19,002-005,12.033
3390579,20200630,2807905,2807901,19,002-005,7.649
3390580,20200630,2807905,2807901,13,002-005,6.447
3390581,20200630,2807905,2807901,7,005-010,5.143
3390582,20200630,2807905,2807901,20,002-005,6.729
3390583,20200630,2807905,2807901,18,002-005,6.72
3390584,20200630,2807905,2807901,23,005-010,5.453
3390585,20200630,2807905,2807901,20,005-010,5.484
3390586,20200630,2807905,2807901,11,002-005,5.62
3390587,20200630,2807905,2807901,20,005-010,8.295
3390588,20200630,2807905,2807901,9,002-005,5.03
3390589,20200630,2807905,2807901,11,002-005,9.158
3390590,20200630,2807905,2807901,18,005-010,5.08
3390591,20200630,2807905,2807901,12,002-005,4.277
3390592,20200630,2807905,2807901,11,002-005,23.575
3390593,20200630,2807905,2807901,9,002-005,3.449
3390594,20200630,2807905,2807901,10,002-005,8.805
3390595,20200630,2807905,2807901,10,005-010,3.248
3390596,20200630,2807905,2807901,11,002-005,8.998
3390597,20200630,2807905,2807901,12,002-005,7.398
3390598,20200630,2807905,2807901,12,005-010,10.569
3390599,20200630,2807905,2807901,14,002-005,3.852
3390600,20200630,2807905,2807901,14,005-010,8.011
3390601,20200630,2807905,2807901,16,002-005,6.129
3390602,20200630,2807905,2807901,17,002-005,5.534
3390603,20200630,2807905,2807901,17,005-010,4.463
3390604,20200630,2807905,2807901,19,002-005,8.76
3390605,20200630,2807905,2807901,21,005-010,6.826
3390606,20200630,2807905,2807901,0,002-005,6.609
3390607,20200630,2807905,2807901,11,005-010,6.024
3390608,20200630,2807905,2807901,16,002-005,5.347
3390609,20200630,2807905,2807901,21,005-010,5.279
3390610,20200630,2807905,2807901,1,002-005,4.43
3390611,20200630,2807905,2807901,11,005-010,4.821
3390612,20200630,2807905,2807901,14,002-005,4.43
3390613,20200630,2807905,2807901,19,002-005,4.363
3390614,20200630,2807905,2807901,21,002-005,4.821
3390615,20200630,2807905,2807901,12,002-005,5.201
3390616,20200630,2807905,2807901,9,005-010,6.55
3390617,20200630,2807905,2807901,6,002-005,11.565
3390618,20200630,2807905,2807901,7,002-005,32.828
3390619,20200630,2807905,2807901,7,005-010,16.052
3390620,20200630,2807905,2807901,8,002-005,33.996
3390621,20200630,2807905,2807901,8,005-010,32.875
3390622,20200630,2807905,2807901,9,002-005,28.046
3390623,20200630,2807905,2807901,9,005-010,25.822
3390624,20200630,2807905,2807901,10,002-005,11.967
3390625,20200630,2807905,2807901,10,005-010,28.541
3390626,20200630,2807905,2807901,11,002-005,10.112
3390627,20200630,2807905,2807901,11,005-010,22.474
3390629,20200630,2807905,2807901,12,002-005,32.637
3390630,20200630,2807905,2807901,12,005-010,38.063
3390631,20200630,2807905,2807901,13,005-010,17.977
3390632,20200630,2807905,2807901,14,002-005,11.64
3390633,20200630,2807905,2807901,15,005-010,5.702
3390634,20200630,2807905,2807901,16,002-005,29.929
3390635,20200630,2807905,2807901,16,005-010,16.483
3390636,20200630,2807905,2807901,17,002-005,21.584
3390637,20200630,2807905,2807901,17,005-010,8.46
3390638,20200630,2807905,2807901,19,005-010,10.408
3390639,20200630,2807905,2807901,20,005-010,5.702
3390640,20200630,2807905,2807901,21,005-010,11.06
3390641,20200630,2807905,2807901,23,005-010,4.706
3390642,20200630,2807905,2807901,0,002-005,4.706
3390643,20200630,2807905,2807901,1,005-010,4.706
3390644,20200630,2807905,2807901,7,005-010,9.412
3390645,20200630,2807905,2807901,8,002-005,9.412
3390646,20200630,2807905,2807901,11,002-005,9.412
3390647,20200630,2807905,2807901,12,002-005,4.706
3390648,20200630,2807905,2807901,12,005-010,4.706
3390650,20200630,2807905,2807901,13,002-005,18.824
3390651,20200630,2807905,2807901,13,005-010,23.53
3390652,20200630,2807905,2807901,14,002-005,51.764
3390653,20200630,2807905,2807901,14,005-010,9.412
3390654,20200630,2807905,2807901,15,002-005,47.057
3390655,20200630,2807905,2807901,15,005-010,32.941
3390656,20200630,2807905,2807901,16,002-005,23.53
3390657,20200630,2807905,2807901,16,005-010,9.412
3390658,20200630,2807905,2807901,17,002-005,32.942
3390659,20200630,2807905,2807901,17,005-010,18.824
3390660,20200630,2807905,2807901,18,002-005,32.941
3390661,20200630,2807905,2807901,18,005-010,14.118
3390663,20200630,2807905,2807901,19,002-005,37.648
3390664,20200630,2807905,2807901,19,005-010,14.118
3390665,20200630,2807905,2807901,20,002-005,37.646
3390666,20200630,2807905,2807901,20,005-010,4.706
3390667,20200630,2807905,2807901,21,002-005,4.706
3390668,20200630,2807905,2807901,21,005-010,14.118
3390669,20200630,2807905,2807901,22,002-005,18.824
3390670,20200630,2807905,2807901,23,002-005,4.706
3390671,20200630,2807905,2807901,23,005-010,9.412
3390672,20200630,2807905,2807901,1,005-010,5.789
3390673,20200630,2807905,2807901,6,002-005,4.706
3390674,20200630,2807905,2807901,7,002-005,16.499
3390675,20200630,2807905,2807901,8,002-005,9.811
3390676,20200630,2807905,2807901,8,005-010,15.002
3390677,20200630,2807905,2807901,9,002-005,15.882
3390678,20200630,2807905,2807901,9,005-010,6.125
3390679,20200630,2807905,2807901,10,002-005,14.539
3390680,20200630,2807905,2807901,10,005-010,9.744
3390682,20200630,2807905,2807901,11,002-005,39.247
3390683,20200630,2807905,2807901,11,005-010,6.281
3390684,20200630,2807905,2807901,12,002-005,16.8
3390685,20200630,2807905,2807901,12,005-010,23.217
3390686,20200630,2807905,2807901,13,002-005,52.227
3390687,20200630,2807905,2807901,13,005-010,21.687
3390688,20200630,2807905,2807901,14,002-005,49.211
3390689,20200630,2807905,2807901,14,005-010,16.282
3390690,20200630,2807905,2807901,15,002-005,27.624
3390691,20200630,2807905,2807901,15,005-010,30.618
3390692,20200630,2807905,2807901,16,002-005,50.822
3390693,20200630,2807905,2807901,16,005-010,27.434
3390695,20200630,2807905,2807901,17,002-005,48.181
3390696,20200630,2807905,2807901,17,005-010,17.154
3390697,20200630,2807905,2807901,18,002-005,26.711
3390698,20200630,2807905,2807901,18,005-010,5.461
3390699,20200630,2807905,2807901,19,002-005,37.588
3390700,20200630,2807905,2807901,19,005-010,6.05
3390701,20200630,2807905,2807901,20,002-005,61.842
3390702,20200630,2807905,2807901,20,005-010,15.074
3390703,20200630,2807905,2807901,21,002-005,4.771
3390704,20200630,2807905,2807901,21,005-010,19.498
3390705,20200630,2807905,2807901,22,002-005,9.91
3390706,20200630,2807905,2807901,23,002-005,5.271
3390707,20200630,2807905,2807901,23,005-010,4.706
3390708,20200630,2807905,2807901,14,002-005,2.867
3390709,20200630,2807905,2807901,15,005-010,5.044
3480025,20200701,2807905,2807901,0,002-005,26.436
3480026,20200701,2807905,2807901,1,002-005,37.012
3480027,20200701,2807905,2807901,2,002-005,31.725
3480028,20200701,2807905,2807901,2,005-010,5.287
3480029,20200701,2807905,2807901,3,002-005,15.862
3480030,20200701,2807905,2807901,4,002-005,15.862
3480031,20200701,2807905,2807901,5,002-005,52.873
3480032,20200701,2807905,2807901,5,005-010,5.287
3480033,20200701,2807905,2807901,6,002-005,52.873
3480034,20200701,2807905,2807901,6,005-010,10.574
3480036,20200701,2807905,2807901,7,002-005,105.747
3480037,20200701,2807905,2807901,7,005-010,15.861
3480039,20200701,2807905,2807901,8,002-005,116.324
3480040,20200701,2807905,2807901,8,005-010,26.436
3480041,20200701,2807905,2807901,9,002-005,95.172
3480042,20200701,2807905,2807901,9,005-010,42.299
3480043,20200701,2807905,2807901,10,002-005,126.897
3480044,20200701,2807905,2807901,10,005-010,31.724
3480045,20200701,2807905,2807901,11,002-005,111.036
3480046,20200701,2807905,2807901,11,005-010,37.011
3480047,20200701,2807905,2807901,12,002-005,79.31
3480048,20200701,2807905,2807901,12,005-010,31.723
3480050,20200701,2807905,2807901,13,002-005,174.487
3480051,20200701,2807905,2807901,13,005-010,10.574
3480052,20200701,2807905,2807901,14,002-005,111.035
3480053,20200701,2807905,2807901,14,005-010,21.148
3480054,20200701,2807905,2807901,15,002-005,100.461
3480055,20200701,2807905,2807901,15,005-010,26.435
3480056,20200701,2807905,2807901,16,002-005,100.462
3480057,20200701,2807905,2807901,16,005-010,47.585
3480058,20200701,2807905,2807901,17,002-005,95.173
3480059,20200701,2807905,2807901,17,005-010,42.299
3480060,20200701,2807905,2807901,18,002-005,174.486
3480061,20200701,2807905,2807901,18,005-010,42.298
3480062,20200701,2807905,2807901,19,002-005,148.05
3480063,20200701,2807905,2807901,19,005-010,42.299
3480064,20200701,2807905,2807901,20,002-005,163.911
3480065,20200701,2807905,2807901,20,005-010,21.148
3480067,20200701,2807905,2807901,21,002-005,126.899
3480068,20200701,2807905,2807901,21,005-010,21.149
3480069,20200701,2807905,2807901,22,002-005,63.45
3480070,20200701,2807905,2807901,22,005-010,15.862
3480071,20200701,2807905,2807901,23,002-005,21.149
3480072,20200701,2807905,2807901,23,005-010,10.574
3480073,20200701,2807905,2807901,1,002-005,5.287
3480074,20200701,2807905,2807901,3,002-005,5.287
3480075,20200701,2807905,2807901,5,002-005,26.438
3480076,20200701,2807905,2807901,5,005-010,5.287
3480077,20200701,2807905,2807901,6,002-005,26.438
3480078,20200701,2807905,2807901,7,002-005,68.736
3480079,20200701,2807905,2807901,7,005-010,31.724
3480080,20200701,2807905,2807901,8,002-005,47.586
3480081,20200701,2807905,2807901,8,005-010,21.149
3480082,20200701,2807905,2807901,9,002-005,26.436
3480083,20200701,2807905,2807901,9,005-010,31.724
3480084,20200701,2807905,2807901,10,002-005,15.861
3480085,20200701,2807905,2807901,11,002-005,5.287
3480086,20200701,2807905,2807901,11,005-010,15.862
3480087,20200701,2807905,2807901,12,005-010,10.575
3480088,20200701,2807905,2807901,13,002-005,5.287
3480089,20200701,2807905,2807901,14,002-005,10.575
3480090,20200701,2807905,2807901,15,005-010,5.287
3480091,20200701,2807905,2807901,16,002-005,5.287
3480092,20200701,2807905,2807901,16,005-010,5.287
3480093,20200701,2807905,2807901,17,002-005,5.287
3480094,20200701,2807905,2807901,17,005-010,10.574
3480095,20200701,2807905,2807901,19,002-005,5.287
3480096,20200701,2807905,2807901,21,002-005,5.287
3480097,20200701,2807905,2807901,23,002-005,5.287
3480098,20200701,2807905,2807901,0,002-005,46.711
3480099,20200701,2807905,2807901,0,005-010,14.013
3480100,20200701,2807905,2807901,1,002-005,23.355
3480101,20200701,2807905,2807901,1,005-010,9.342
3480102,20200701,2807905,2807901,2,002-005,4.671
3480103,20200701,2807905,2807901,2,005-010,4.671
3480104,20200701,2807905,2807901,3,002-005,4.671
3480105,20200701,2807905,2807901,3,005-010,4.671
3480106,20200701,2807905,2807901,5,002-005,9.342
3480107,20200701,2807905,2807901,5,005-010,9.342
3480108,20200701,2807905,2807901,6,002-005,9.342
3480109,20200701,2807905,2807901,6,005-010,4.671
3480110,20200701,2807905,2807901,7,002-005,14.013
3480111,20200701,2807905,2807901,7,005-010,4.671
3480112,20200701,2807905,2807901,8,002-005,9.342
3480113,20200701,2807905,2807901,8,005-010,14.013
3480114,20200701,2807905,2807901,9,002-005,14.013
3480115,20200701,2807905,2807901,9,005-010,4.671
3480117,20200701,2807905,2807901,10,002-005,14.013
3480118,20200701,2807905,2807901,10,005-010,9.342
3480119,20200701,2807905,2807901,11,002-005,32.697
3480120,20200701,2807905,2807901,11,005-010,42.04
3480121,20200701,2807905,2807901,12,002-005,23.355
3480122,20200701,2807905,2807901,12,005-010,28.027
3480123,20200701,2807905,2807901,13,002-005,60.724
3480124,20200701,2807905,2807901,13,005-010,14.013
3480125,20200701,2807905,2807901,14,002-005,65.394
3480126,20200701,2807905,2807901,14,005-010,42.04
3480127,20200701,2807905,2807901,15,002-005,93.422
3480128,20200701,2807905,2807901,15,005-010,46.711
3480129,20200701,2807905,2807901,16,002-005,60.725
3480130,20200701,2807905,2807901,16,005-010,32.697
3480132,20200701,2807905,2807901,17,002-005,42.039
3480133,20200701,2807905,2807901,17,005-010,51.383
3480134,20200701,2807905,2807901,18,002-005,65.394
3480135,20200701,2807905,2807901,18,005-010,32.698
3480136,20200701,2807905,2807901,19,002-005,79.408
3480137,20200701,2807905,2807901,19,005-010,32.697
3480139,20200701,2807905,2807901,20,002-005,74.738
3480140,20200701,2807905,2807901,20,005-010,14.013
3480141,20200701,2807905,2807901,21,002-005,56.053
3480142,20200701,2807905,2807901,21,005-010,42.04
3480143,20200701,2807905,2807901,22,002-005,46.711
3480144,20200701,2807905,2807901,22,005-010,28.027
3480145,20200701,2807905,2807901,23,002-005,9.342
3480146,20200701,2807905,2807901,23,005-010,23.356
3480147,20200701,2807905,2807901,12,002-005,3.907
3480148,20200701,2807905,2807901,19,005-010,5.201
3480149,20200701,2807905,2807901,21,002-005,5.377
3480150,20200701,2807905,2807901,0,002-005,5.593
3480151,20200701,2807905,2807901,14,002-005,5.593
3480152,20200701,2807905,2807901,0,002-005,5.216
3480153,20200701,2807905,2807901,2,002-005,4.871
3480154,20200701,2807905,2807901,7,002-005,4.941
3480155,20200701,2807905,2807901,7,005-010,3.691
3480156,20200701,2807905,2807901,8,005-010,4.941
3480157,20200701,2807905,2807901,9,005-010,5.98
3480158,20200701,2807905,2807901,11,002-005,4.637
3480159,20200701,2807905,2807901,14,002-005,5.423
3480160,20200701,2807905,2807901,15,002-005,4.435
3480161,20200701,2807905,2807901,15,005-010,5.127
3480162,20200701,2807905,2807901,17,002-005,9.233
3480163,20200701,2807905,2807901,22,002-005,4.941
3480164,20200701,2807905,2807901,20,002-005,2.401
3480165,20200701,2807905,2807901,7,002-005,6.758
3480166,20200701,2807905,2807901,16,005-010,4.27
3480167,20200701,2807905,2807901,20,005-010,6.386
3480168,20200701,2807905,2807901,11,002-005,6.258
3480169,20200701,2807905,2807901,10,002-005,5.786
3480170,20200701,2807905,2807901,14,002-005,6.979
3480171,20200701,2807905,2807901,19,002-005,5.337
3480172,20200701,2807905,2807901,7,005-010,4.056
